Genome ID,Genome Name,Organism Name,NCBI Taxon ID,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Other Typing,Culture Collection,Type Strain,Completion Date,Publication,BioProject Accession,BioSample Accession,Assembly,SRA Accession,GenBank Accessions,RefSeq Accessions,Sequencing Centers,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosomes,Plasmids,Contigs,Genome Length,GC Content,PATRIC CDS,RefSeq CDS,Isolation Site,Isolation Source,Isolation Comments,Collection Date,Isolation Country,Geographic Location,Latitude,Longitude,Altitude,Depth,Other Environmental,Host Name,Host Gender,Host Age,Host Health,Body Sample Site,Body Sample Subsite,Other Clinical,AntiMicrobial Resistance,AntiMicrobial Resistance Evidence,Gram Stain,Cell Shape,Motility,Sporulation,Temperature Range,Optimal Temperature,Salinity,Oxygen Requirement,Habitat,Disease,Comments,Additional Metadata,Coarse Consistency,Fine Consistency,Checkm Completeness,Checkm Contamination,Genome Quality Flags,Genome Quality,Date Inserted,Date Modified
"1159025.3","Helicobacter pylori GAM115Ai","Helicobacter pylori GAM115Ai",1159025,"WGS","GAM115Ai",,,,"MLST.Helicobacter_pylori.2046",," ",,"2013-03-07T00:00:00Z",,"PRJNA89221","SAMN02436792","GCA_000345045.1",,"APDB00000000","-","Washington University","WGS","Illumina","87x","Velvet v. 1.1.04",,,90,1684788,39.1,1682,1742,,"gastrointestinal tract",,,,,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"-",,99.7,99.6,100,,,"Good","2014-12-08T22:11:43.702Z","2015-03-16T03:17:09.594Z"
"1159026.3","Helicobacter pylori GAM117Ai","Helicobacter pylori GAM117Ai",1159026,"WGS","GAM117Ai",,,,"MLST.Helicobacter_pylori.2068",,,,"2013-08-28T00:00:00Z",,"PRJNA89223","SAMN02436822","GCA_000455765.1",,"AWER00000000","-","Washington University","WGS","Illumina","90x","Velvet v. 1.1.06",,,98,1643967,39.2,1639,1691,,"gastrointestinal tract",,,,,,,,,,"Human, Homo sapiens",,,,"gastrointestinal tract",,,,,,,,,,,,,,,"-",,99.8,99.6,99.7,,,"Good","2014-12-08T22:11:43.710Z","2015-03-16T03:17:09.594Z"
"1159027.3","Helicobacter pylori GAM118Bi","Helicobacter pylori GAM118Bi",1159027,"WGS","GAM118Bi",,,,"MLST.Helicobacter_pylori.2049",," ",,"2013-03-07T00:00:00Z",,"PRJNA89225","SAMN02436793","GCA_000345085.1",,"APDD00000000","-","Washington University","WGS","Illumina","87x","Velvet v. 1.1.04",,,95,1683430,39.1,1661,1706,,"gastrointestinal tract",,,,,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"-",,99.7,99.5,100,,,"Good","2014-12-08T22:11:43.718Z","2015-03-16T03:17:09.594Z"
"1159028.3","Helicobacter pylori GAM119Bi","Helicobacter pylori GAM119Bi",1159028,"WGS","GAM119Bi",,,,"MLST.Helicobacter_pylori.2050",," ",,"2013-03-07T00:00:00Z",,"PRJNA89227","SAMN02436691","GCA_000345105.1",,"APDE00000000","-","Washington University","WGS","Illumina","88x","Velvet v. 1.1.04",,,78,1661976,39.2,1656,1719,,"gastrointestinal tract",,,,,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"-",,99.5,99.4,100,,,"Good","2014-12-08T22:11:43.727Z","2015-03-16T03:17:09.594Z"
"1159029.3","Helicobacter pylori GAM120Ai","Helicobacter pylori GAM120Ai",1159029,"WGS","GAM120Ai",,,,"MLST.Helicobacter_pylori.2051",," ",,"2013-03-07T00:00:00Z",,"PRJNA89229","SAMN02436926","GCA_000345125.1",,"APDF00000000","-","Washington University","WGS","Illumina","87x","Velvet v. 1.1.04",,,75,1687633,39.1,1668,1716,,"gastrointestinal tract",,,,,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"-",,99.6,99.3,100,,,"Good","2014-12-08T22:11:43.735Z","2015-03-16T03:17:09.594Z"
"1159030.3","Helicobacter pylori GAM121Aii","Helicobacter pylori GAM121Aii",1159030,"WGS","GAM121Aii",,,,"MLST.Helicobacter_pylori.2052",," ",,"2013-03-07T00:00:00Z",,"PRJNA89231","SAMN02436859","GCA_000345145.1",,"APDG00000000","-","Washington University","WGS","Illumina","88x","Velvet v. 1.1.04",,,81,1662260,39.2,1639,1700,,"gastrointestinal tract",,,,,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"-",,99.6,99.2,100,,,"Good","2014-12-08T22:11:43.743Z","2015-03-16T03:17:09.594Z"
"1159031.3","Helicobacter pylori GAM201Ai","Helicobacter pylori GAM201Ai",1159031,"WGS","GAM201Ai",,,,"MLST.Helicobacter_pylori.2053",," ",,"2013-03-07T00:00:00Z",,"PRJNA89233","SAMN02436858","GCA_000345065.1",,"APDC00000000","-","Washington University","WGS","Illumina","91x","Velvet v. 1.1.04",,,77,1615362,39.4,1584,1650,,"gastrointestinal tract",,,,,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"-",,99.7,99.5,100,0.3,,"Good","2014-12-08T22:11:43.751Z","2015-03-16T03:17:09.594Z"
"1159032.3","Helicobacter pylori GAM210Bi","Helicobacter pylori GAM210Bi",1159032,"WGS","GAM210Bi",,,,"MLST.Helicobacter_pylori.2054",," ",,"2013-03-07T00:00:00Z",,"PRJNA89235","SAMN02436917","GCA_000345165.1",,"APDH00000000","-","Washington University","WGS","Illumina","90x","Velvet v. 1.1.04",,,91,1621201,39.2,1607,1670,,"gastrointestinal tract",,,,,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"-",,99.9,99.6,100,,,"Good","2014-12-08T22:11:43.759Z","2015-03-16T03:17:09.594Z"
"1159033.3","Helicobacter pylori GAM231Ai","Helicobacter pylori GAM231Ai",1159033,"WGS","GAM231Ai",,,,"MLST.Helicobacter_pylori.2055",," ",,"2013-03-07T00:00:00Z",,"PRJNA89237","SAMN02436784","GCA_000345185.1",,"APDI00000000","-","Washington University","WGS","Illumina","90x","Velvet v. 1.1.04",,,98,1624899,39.2,1602,1658,,"gastrointestinal tract",,,,,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"-",,99.5,99.3,100,,,"Good","2014-12-08T22:11:43.767Z","2015-03-16T03:17:09.594Z"
"1159034.3","Helicobacter pylori GAM239Bi","Helicobacter pylori GAM239Bi",1159034,"WGS","GAM239Bi",,,,"MLST.Helicobacter_pylori.2056",," ",,"2013-03-07T00:00:00Z",,"PRJNA89239","SAMN02436846","GCA_000345205.1",,"APDJ00000000","-","Washington University","WGS","Illumina","90x","Velvet v. 1.1.04",,,91,1634248,39.2,1625,1674,,"gastrointestinal tract",,,,,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"-",,99.7,99.5,100,0.3,,"Good","2014-12-08T22:11:43.775Z","2015-03-16T03:17:09.594Z"
"1159035.3","Helicobacter pylori GAM244Ai","Helicobacter pylori GAM244Ai",1159035,"WGS","GAM244Ai",,,,"MLST.Helicobacter_pylori.2057",," ",,"2013-03-07T00:00:00Z",,"PRJNA89241","SAMN02436692","GCA_000345225.1",,"APDK00000000","-","Washington University","WGS","Illumina","91x","Velvet v. 1.1.04",,,95,1598086,39.3,1597,1666,,"gastrointestinal tract",,,,,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"-",,99.7,99.3,100,,,"Good","2014-12-08T22:11:43.783Z","2015-03-16T03:17:09.594Z"
"1159036.3","Helicobacter pylori GAM245Ai","Helicobacter pylori GAM245Ai",1159036,"WGS","GAM245Ai",,,,"MLST.Helicobacter_pylori.2058",," ",,"2013-03-07T00:00:00Z",,"PRJNA89243","SAMN02436847","GCA_000345245.1",,"APDL00000000","-","Washington University","WGS","Illumina","89x","Velvet v. 1.1.04",,,78,1653356,39.1,1638,1690,,"gastrointestinal tract",,,,,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"-",,99.5,99.2,100,0.6,,"Good","2014-12-08T22:11:43.792Z","2015-03-16T03:17:09.594Z"
"1159037.3","Helicobacter pylori GAM246Ai","Helicobacter pylori GAM246Ai",1159037,"WGS","GAM246Ai",,,,"MLST.Helicobacter_pylori.2059",," ",,"2013-03-07T00:00:00Z",,"PRJNA89245","SAMN02436848","GCA_000345265.1",,"APDM00000000","-","Washington University","WGS","Illumina","88x","Velvet v. 1.1.04",,,102,1668715,39.1,1648,1707,,"gastrointestinal tract",,,,,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"-",,99.5,99.1,100,,,"Good","2014-12-08T22:11:43.799Z","2015-03-16T03:17:09.594Z"
"1159038.3","Helicobacter pylori GAM249T","Helicobacter pylori GAM249T",1159038,"WGS","GAM249T",,,,"MLST.Helicobacter_pylori.2061",," ",,"2013-03-07T00:00:00Z",,"PRJNA89247","SAMN02436785","GCA_000345285.1",,"APDN00000000","-","Washington University","WGS","Illumina","90x","Velvet v. 1.1.04",,,82,1628240,39.3,1610,1660,,"gastrointestinal tract",,,,,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"-",,99.7,99.4,100,,,"Good","2014-12-08T22:11:43.808Z","2015-03-16T03:17:09.594Z"
"1159039.3","Helicobacter pylori GAM250AFi","Helicobacter pylori GAM250AFi",1159039,"WGS","GAM250AFi",,,,"MLST.Helicobacter_pylori.2062",," ",,"2013-03-07T00:00:00Z",,"PRJNA89249","SAMN02436918","GCA_000345305.1",,"APDO00000000","-","Washington University","WGS","Illumina","93x","Velvet v. 1.1.04",,,71,1584388,39.4,1579,1618,,"gastrointestinal tract",,,,,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"-",,99.5,99.5,100,,,"Good","2014-12-08T22:11:43.816Z","2015-03-16T03:17:09.594Z"
"1159040.3","Helicobacter pylori GAM250T","Helicobacter pylori GAM250T",1159040,"WGS","GAM250T",,,,"MLST.Helicobacter_pylori.2062",," ",,"2013-03-07T00:00:00Z",,"PRJNA89251","SAMN02436693","GCA_000345325.1",,"APDP00000000","-","Washington University","WGS","Illumina","93x","Velvet v. 1.1.04",,,73,1584136,39.4,1586,1623,,"gastrointestinal tract",,,,,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"-",,99.5,99.5,100,,,"Good","2014-12-08T22:11:43.824Z","2015-03-16T03:17:09.594Z"
"1159041.3","Helicobacter pylori GAM252Bi","Helicobacter pylori GAM252Bi",1159041,"WGS","GAM252Bi",,,,"MLST.Helicobacter_pylori.2062",," ",,"2013-03-07T00:00:00Z",,"PRJNA89253","SAMN02436849","GCA_000345345.1",,"APDQ00000000","-","Washington University","WGS","Illumina","93x","Velvet v. 1.1.04",,,72,1582615,39.4,1573,1615,,"gastrointestinal tract",,,,,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"-",,99.5,99.4,100,,,"Good","2014-12-08T22:11:43.832Z","2015-03-16T03:17:09.594Z"
"1159042.3","Helicobacter pylori GAM252T","Helicobacter pylori GAM252T",1159042,"WGS","GAM252T",,,,"MLST.Helicobacter_pylori.2062",," ",,"2013-03-07T00:00:00Z",,"PRJNA89255","SAMN02436694","GCA_000345365.1",,"APDR00000000","-","Washington University","WGS","Illumina","93x","Velvet v. 1.1.04",,,78,1583280,39.4,1571,1617,,"gastrointestinal tract",,,,,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"-",,99.5,99.4,100,,,"Good","2014-12-08T22:11:43.840Z","2015-03-16T03:17:09.594Z"
"1159043.3","Helicobacter pylori GAM254Ai","Helicobacter pylori GAM254Ai",1159043,"WGS","GAM254Ai",,,,"MLST.Helicobacter_pylori.2044",," ",,"2013-03-07T00:00:00Z",,"PRJNA89257","SAMN02436919","GCA_000345385.1",,"APDS00000000","-","Washington University","WGS","Illumina","89x","Velvet v. 1.1.04",,,75,1641633,39.2,1633,1686,,"gastrointestinal tract",,,,,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"-",,99.5,99.3,100,,,"Good","2014-12-08T22:11:43.848Z","2015-03-16T03:17:09.594Z"
"1159044.3","Helicobacter pylori GAM260ASi","Helicobacter pylori GAM260ASi",1159044,"WGS","GAM260ASi",,,,"MLST.Helicobacter_pylori.2040",," ",,"2013-03-07T00:00:00Z",,"PRJNA89259","SAMN02436850","GCA_000345405.1",,"APDT00000000","-","Washington University","WGS","Illumina","90x","Velvet v. 1.1.04",,,86,1633786,39.3,1624,1668,,"gastrointestinal tract",,,,,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"-",,99.6,99.6,100,,,"Good","2014-12-08T22:11:43.863Z","2015-03-16T03:17:09.594Z"
"1159045.3","Helicobacter pylori GAM260Bi","Helicobacter pylori GAM260Bi",1159045,"WGS","GAM260Bi",,,,"MLST.Helicobacter_pylori.2047",," ",,"2013-03-07T00:00:00Z",,"PRJNA89261","SAMN02436851","GCA_000345425.1",,"APDU00000000","-","Washington University","WGS","Illumina","88x","Velvet v. 1.1.04",,,87,1671355,39.1,1657,1701,,"gastrointestinal tract",,,,,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"-",,99.6,99.3,100,0.3,,"Good","2014-12-08T22:11:43.880Z","2015-03-16T03:17:09.594Z"
"1159046.3","Helicobacter pylori GAM260BSi","Helicobacter pylori GAM260BSi",1159046,"WGS","GAM260BSi",,,,"MLST.Helicobacter_pylori.2064",," ",,"2013-03-07T00:00:00Z",,"PRJNA89263","SAMN02436852","GCA_000345445.1",,"APDV00000000","-","Washington University","WGS","Illumina","93x","Velvet v. 1.1.04",,,89,1578652,39.4,1573,1627,,"gastrointestinal tract",,,,,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"-",,99.6,99.1,100,,,"Good","2014-12-08T22:11:43.872Z","2015-03-16T03:17:09.594Z"
"1159047.3","Helicobacter pylori GAM263BFi","Helicobacter pylori GAM263BFi",1159047,"WGS","GAM263BFi",,,,"MLST.Helicobacter_pylori.2069",," ",,"2013-03-07T00:00:00Z",,"PRJNA89265","SAMN02436920","GCA_000345465.1",,"APDW00000000","-","Washington University","WGS","Illumina","89x","Velvet v. 1.1.04",,,75,1652747,39.2,1637,1678,,"gastrointestinal tract",,,,,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"-",,99.6,99.3,100,,,"Good","2014-12-08T22:11:43.889Z","2015-03-16T03:17:09.594Z"
"1159048.3","Helicobacter pylori GAM264Ai","Helicobacter pylori GAM264Ai",1159048,"WGS","GAM264Ai",,,,"MLST.Helicobacter_pylori.2065",," ",,"2013-03-07T00:00:00Z",,"PRJNA89267","SAMN02436853","GCA_000345485.1",,"APDX00000000","-","Washington University","WGS","Illumina","91x","Velvet v. 1.1.04",,,92,1607852,39.3,1580,1644,,"gastrointestinal tract",,,,,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"-",,99.5,99.1,100,,,"Good","2014-12-08T22:11:43.898Z","2015-03-16T03:17:09.594Z"
"1159049.3","Helicobacter pylori GAM265BSii","Helicobacter pylori GAM265BSii",1159049,"WGS","GAM265BSii",,,,"MLST.Helicobacter_pylori.2060",," ",,"2013-03-07T00:00:00Z",,"PRJNA89269","SAMN02436695","GCA_000345505.1",,"APDY00000000","-","Washington University","WGS","Illumina","88x","Velvet v. 1.1.04",,,91,1664801,39.2,1656,1715,,"gastrointestinal tract",,,,,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"-",,99.7,99.6,100,,,"Good","2014-12-08T22:11:43.908Z","2015-03-16T03:17:09.594Z"
"1159050.3","Helicobacter pylori GAM268Bii","Helicobacter pylori GAM268Bii",1159050,"WGS","GAM268Bii",,,,"MLST.Helicobacter_pylori.2040",," ",,"2013-03-07T00:00:00Z",,"PRJNA89271","SAMN02436786","GCA_000345525.1",,"APDZ00000000","-","Washington University","WGS","Illumina","90x","Velvet v. 1.1.04",,,124,1634314,39.2,1626,1701,,"gastrointestinal tract",,,,,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"-",,99.5,99.1,100,0.3,,"Good","2014-12-08T22:11:43.934Z","2015-03-16T03:17:09.594Z"
"1159051.3","Helicobacter pylori GAM270ASi","Helicobacter pylori GAM270ASi",1159051,"WGS","GAM270ASi",,,,"MLST.Helicobacter_pylori.2066",," ",,"2013-03-07T00:00:00Z",,"PRJNA89273","SAMN02436696","GCA_000345545.1",,"APEA00000000","-","Washington University","WGS","Illumina","89x","Velvet v. 1.1.04",,,87,1648901,39.2,1640,1688,,"gastrointestinal tract",,,,,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"-",,99.5,99.1,100,0.6,,"Good","2014-12-08T22:11:43.943Z","2015-03-16T03:17:09.594Z"
"1159052.3","Helicobacter pylori GAM42Ai","Helicobacter pylori GAM42Ai",1159052,"WGS","GAM42Ai",,,,"MLST.Helicobacter_pylori.2034",," ",,"2013-03-07T00:00:00Z",,"PRJNA89275","SAMN02436787","GCA_000345565.1",,"APEB00000000","-","Washington University","WGS","Illumina","90x","Velvet v. 1.1.04",,,80,1623480,39.3,1620,1672,,"gastrointestinal tract",,,,,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"-",,99.8,99.6,100,,,"Good","2014-12-08T22:11:43.955Z","2015-03-16T03:17:09.594Z"
"1159053.3","Helicobacter pylori GAM71Ai","Helicobacter pylori GAM71Ai",1159053,"WGS","GAM71Ai",,,,"MLST.Helicobacter_pylori.2035",," ",,"2013-03-07T00:00:00Z",,"PRJNA89277","SAMN02436697","GCA_000345585.1",,"APEC00000000","-","Washington University","WGS","Illumina","91x","Velvet v. 1.1.04",,,124,1604806,39.3,1599,1662,,"gastrointestinal tract",,,,,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"-",,99.6,99.3,100,,,"Good","2014-12-08T22:11:43.965Z","2015-03-16T03:17:09.594Z"
"1159054.3","Helicobacter pylori GAM80Ai","Helicobacter pylori GAM80Ai",1159054,"WGS","GAM80Ai",,,,"MLST.Helicobacter_pylori.2036",," ",,"2013-03-07T00:00:00Z",,"PRJNA89279","SAMN02436698","GCA_000345605.1",,"APED00000000","-","Washington University","WGS","Illumina","90x","Velvet v. 1.1.04",,,74,1641994,39.2,1626,1666,,"gastrointestinal tract",,,,,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"-",,99.6,99.4,100,,,"Good","2014-12-08T22:11:43.974Z","2015-03-16T03:17:09.594Z"
"1159055.3","Helicobacter pylori GAM83Bi","Helicobacter pylori GAM83Bi",1159055,"WGS","GAM83Bi",,,,"MLST.Helicobacter_pylori.2067",," ",,"2013-03-07T00:00:00Z",,"PRJNA89281","SAMN02436699","GCA_000345625.1",,"APEE00000000","-","Washington University","WGS","Illumina","91x","Velvet v. 1.1.04",,,81,1611559,39.4,1603,1661,,"gastrointestinal tract",,,,,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"-",,99.7,99.5,100,,,"Good","2014-12-08T22:11:43.982Z","2015-03-16T03:17:09.594Z"
"1159056.3","Helicobacter pylori GAM83T","Helicobacter pylori GAM83T",1159056,"WGS","GAM83T",,,,"MLST.Helicobacter_pylori.2067",," ",,"2013-03-07T00:00:00Z",,"PRJNA89283","SAMN02436700","GCA_000345645.1",,"APEF00000000","-","Washington University","WGS","Illumina","91x","Velvet v. 1.1.04",,,83,1613100,39.4,1611,1655,,"gastrointestinal tract",,,,,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"-",,99.5,99.3,100,,,"Good","2014-12-08T22:11:43.991Z","2015-03-16T03:17:09.594Z"
"1159057.3","Helicobacter pylori GAM93Bi","Helicobacter pylori GAM93Bi",1159057,"WGS","GAM93Bi",,,,"MLST.Helicobacter_pylori.2037",," ",,"2013-03-07T00:00:00Z",,"PRJNA89285","SAMN02436788","GCA_000345665.1",,"APEG00000000","-","Washington University","WGS","Illumina","90x","Velvet v. 1.1.04",,,136,1622284,39.3,1613,1693,,"gastrointestinal tract",,,,,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"-",,99.5,99.2,99.6,0.6,,"Good","2014-12-08T22:11:43.999Z","2015-03-16T03:17:09.594Z"
"1159058.3","Helicobacter pylori GAM96Ai","Helicobacter pylori GAM96Ai",1159058,"WGS","GAM96Ai",,,,"MLST.Helicobacter_pylori.2038",," ",,"2013-03-07T00:00:00Z",,"PRJNA89287","SAMN02436789","GCA_000345685.1",,"APEH00000000","-","Washington University","WGS","Illumina","88x","Velvet v. 1.1.04",,,112,1661367,39.4,1656,1714,,"gastrointestinal tract",,,,,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"-",,99.6,99.5,100,0.3,,"Good","2014-12-08T22:11:44.007Z","2015-03-16T03:17:09.594Z"
"1159059.3","Helicobacter pylori GAMchJs106B","Helicobacter pylori GAMchJs106B",1159059,"WGS","GAMchJs106B",,,,,," ",,"2013-03-07T00:00:00Z",,"PRJNA89289","SAMN02436701","GCA_000345705.1",,"APEI00000000","-","Washington University","WGS","Illumina","93x","Velvet v. 1.1.04",,,61,1579819,39.5,1550,1606,,"gastrointestinal tract",,,,,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"-",,99.8,99.6,100,,,"Good","2014-12-08T22:11:44.016Z","2015-03-16T03:17:09.594Z"
"1159060.3","Helicobacter pylori GAMchJs114i","Helicobacter pylori GAMchJs114i",1159060,"WGS","GAMchJs114i",,,,"MLST.Helicobacter_pylori.2071",," ",,"2013-03-15T00:00:00Z",,"PRJNA89291","SAMN02436842","GCA_000346815.1",,"APEJ00000000","-","Washington University","WGS","Illumina","91x","Velvet v. 1.1.04",,,76,1616868,39.3,1620,1655,,"gastrointestinal tract",,,,,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"-",,99.8,99.6,100,,,"Good","2014-12-08T22:11:44.024Z","2015-03-16T03:17:09.594Z"
"1159061.3","Helicobacter pylori GAMchJs117Ai","Helicobacter pylori GAMchJs117Ai",1159061,"WGS","GAMchJs117Ai",,,,"MLST.Helicobacter_pylori.2072",," ",,"2013-03-15T00:00:00Z",,"PRJNA89293","SAMN02436921","GCA_000346835.1",,"APEK00000000","-","Washington University","WGS","Illumina","91x","Velvet v. 1.1.04",,,73,1617104,39.3,1595,1630,,"gastrointestinal tract",,,,,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"-",,99.8,99.6,99.7,,,"Good","2014-12-08T22:11:44.032Z","2015-03-16T03:17:09.594Z"
"1159062.3","Helicobacter pylori GAMchJs124i","Helicobacter pylori GAMchJs124i",1159062,"WGS","GAMchJs124i",,,,"MLST.Helicobacter_pylori.2073",," ",,"2013-03-15T00:00:00Z",,"PRJNA89295","SAMN02436790","GCA_000346855.1",,"APEL00000000","-","Washington University","WGS","Illumina","91x","Velvet v. 1.1.04",,,77,1617121,39.3,1594,1657,,"gastrointestinal tract",,,,,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"-",,99.6,99.5,99.7,,,"Good","2014-12-08T22:11:44.040Z","2015-03-16T03:17:09.594Z"
"1159064.3","Helicobacter pylori GAMchJs136i","Helicobacter pylori GAMchJs136i",1159064,"WGS","GAMchJs136i",,,,"MLST.Helicobacter_pylori.2074",," ",,"2013-03-15T00:00:00Z",,"PRJNA89299","SAMN02436843","GCA_000346875.1",,"APEM00000000","-","Washington University","WGS","Illumina","88x","Velvet v. 1.1.04",,,86,1660131,39.2,1648,1702,,"gastrointestinal tract",,,,,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"-",,99.8,99.4,99.7,,,"Good","2014-12-08T22:11:44.048Z","2015-03-16T03:17:09.594Z"
"1159065.3","Helicobacter pylori HP116Bi","Helicobacter pylori HP116Bi",1159065,"WGS","HP116Bi",,,,,," ",,"2013-03-07T00:00:00Z",,"PRJNA89301","SAMN02436844","GCA_000345725.1",,"APEN00000000","-","Washington University","WGS","Illumina","89x","Velvet v. 1.1.04",,,72,1652421,39.2,1640,1688,,"gastrointestinal tract",,,,,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"-",,99.6,99.3,100,,,"Good","2014-12-08T22:11:44.119Z","2015-03-16T03:17:09.594Z"
"1159066.3","Helicobacter pylori HP250AFii","Helicobacter pylori HP250AFii",1159066,"WGS","HP250AFii",,,,"MLST.Helicobacter_pylori.2062",," ",,"2013-03-07T00:00:00Z",,"PRJNA89303","SAMN02436791","GCA_000345745.1",,"APEO00000000","-","Washington University","WGS","Illumina","93x","Velvet v. 1.1.04",,,76,1584486,39.4,1578,1622,,"gastrointestinal tract",,,,,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"-",,99.8,99.7,100,,,"Good","2014-12-08T22:11:44.137Z","2015-03-16T03:17:09.594Z"
"1159067.3","Helicobacter pylori HP250AFiii","Helicobacter pylori HP250AFiii",1159067,"WGS","HP250AFiii",,,,"MLST.Helicobacter_pylori.2062",," ",,"2013-03-07T00:00:00Z",,"PRJNA89305","SAMN02436778","GCA_000345765.1",,"APEP00000000","-","Washington University","WGS","Illumina","93x","Velvet v. 1.1.04",,,74,1583357,39.4,1571,1621,,"gastrointestinal tract",,,,,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"-",,99.5,99.5,100,,,"Good","2014-12-08T22:11:44.145Z","2015-03-16T03:17:09.594Z"
"1159068.3","Helicobacter pylori HP250AFiV","Helicobacter pylori HP250AFiV",1159068,"WGS","HP250AFiV",,,,"MLST.Helicobacter_pylori.2062",," ",,"2013-03-07T00:00:00Z",,"PRJNA89307","SAMN02436779","GCA_000345785.1",,"APEQ00000000","-","Washington University","WGS","Illumina","92x","Velvet v. 1.1.04",,,73,1585052,39.4,1586,1618,,"gastrointestinal tract",,,,,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"-",,99.6,99.5,100,,,"Good","2014-12-08T22:11:44.129Z","2015-03-16T03:17:09.594Z"
"1159069.3","Helicobacter pylori HP250ASi","Helicobacter pylori HP250ASi",1159069,"WGS","HP250ASi",,,,"MLST.Helicobacter_pylori.2062",," ",,"2013-03-07T00:00:00Z",,"PRJNA89309","SAMN02436702","GCA_000345805.1",,"APER00000000","-","Washington University","WGS","Illumina","93x","Velvet v. 1.1.04",,,77,1583980,39.4,1578,1624,,"gastrointestinal tract",,,,,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"-",,99.5,99.3,100,0.6,,"Good","2014-12-08T22:11:44.153Z","2015-03-16T03:17:09.594Z"
"1159070.3","Helicobacter pylori HP250ASii","Helicobacter pylori HP250ASii",1159070,"WGS","HP250ASii",,,,"MLST.Helicobacter_pylori.2062",," ",,"2013-03-07T00:00:00Z",,"PRJNA89311","SAMN02436780","GCA_000345825.1",,"APES00000000","-","Washington University","WGS","Illumina","93x","Velvet v. 1.1.04",,,78,1584815,39.4,1576,1625,,"gastrointestinal tract",,,,,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"-",,99.6,99.5,100,,,"Good","2014-12-08T22:11:44.161Z","2015-03-16T03:17:09.594Z"
